user_id,age,age_group,gender
31131,20,18-24,Male
31132,19,18-24,Male
31133,21,18-24,Female
31134,59,55+,Male
31135,20,18-24,Male
31136,49,45-54,Female
31137,21,18-24,Female
31138,16,13-17,Male
31139,39,35-44,Female
31140,27,25-34,Male
31141,27,25-34,Non-binary
31142,20,18-24,Female
31143,23,18-24,Male
31144,42,35-44,Female
31145,57,55+,Female
31146,51,45-54,Female
31147,15,13-17,Male
31148,27,25-34,Prefer not to say
31149,25,25-34,Female
31150,19,18-24,Male
31151,38,35-44,Male
31152,36,35-44,Female
31153,19,18-24,Female
31154,20,18-24,Male
31155,27,25-34,Female
31156,20,18-24,Female
31157,28,25-34,Female
31158,28,25-34,Prefer not to say
31159,14,13-17,Female
31160,24,18-24,Female
31161,52,45-54,Female
31162,30,25-34,Male
31163,26,25-34,Male
31164,15,13-17,Male
31165,24,18-24,Male
31166,20,18-24,Male
31167,34,25-34,Prefer not to say
31168,39,35-44,Male
31169,22,18-24,Female
31170,25,25-34,Female
31171,39,35-44,Male
31172,20,18-24,Female
31173,22,18-24,Male
31174,22,18-24,Male
31175,16,13-17,Male
31176,39,35-44,Male
31177,25,25-34,Female
31178,19,18-24,Male
31179,38,35-44,Male
31180,30,25-34,Female
31181,26,25-34,Male
31182,28,25-34,Female
31183,46,45-54,Male
31184,33,25-34,Female
31185,19,18-24,Female
31186,18,18-24,Female
31187,29,25-34,Female
31188,46,45-54,Female
31189,41,35-44,Male
31190,26,25-34,Female
31191,18,18-24,Male
31192,32,25-34,Female
31193,43,35-44,Female
31194,23,18-24,Male
31195,16,13-17,Prefer not to say
31196,45,45-54,Female
31197,56,55+,Female
31198,18,18-24,Prefer not to say
31199,23,18-24,Male
31200,33,25-34,Female
31201,20,18-24,Female
31202,17,13-17,Female
31203,38,35-44,Female
31204,30,25-34,Female
31205,43,35-44,Female
31206,27,25-34,Male
31207,16,13-17,Male
31208,27,25-34,Male
31209,44,35-44,Female
31210,34,25-34,Female
31211,30,25-34,Male
31212,13,13-17,Female
31213,35,35-44,Male
31214,19,18-24,Female
31215,17,13-17,Female
31216,59,55+,Male
31217,19,18-24,Male
31218,24,18-24,Male
31219,31,25-34,Female
31220,15,13-17,Male
31221,24,18-24,Female
31222,63,55+,Female
31223,16,13-17,Female
31224,16,13-17,Male
31225,13,13-17,Male
31226,29,25-34,Male
31227,52,45-54,Female
31228,19,18-24,Female
31229,54,45-54,Female
31230,19,18-24,Female
31231,29,25-34,Female
31232,22,18-24,Male
31233,25,25-34,Female
31234,23,18-24,Male
31235,25,25-34,Male
31236,23,18-24,Male
31237,18,18-24,Female
31238,14,13-17,Female
31239,29,25-34,Male
31240,35,35-44,Male
31241,25,25-34,Male
31242,37,35-44,Male
31243,28,25-34,Male
31244,44,35-44,Female
31245,28,25-34,Female
31246,19,18-24,Male
31247,27,25-34,Male
31248,21,18-24,Male
31249,24,18-24,Female
31250,13,13-17,Female
31251,16,13-17,Male
31252,34,25-34,Female
31253,54,45-54,Male
31254,29,25-34,Male
31255,18,18-24,Female
31256,18,18-24,Female
31257,23,18-24,Female
31258,17,13-17,Female
31259,53,45-54,Female
31260,24,18-24,Female
31261,39,35-44,Male
31262,33,25-34,Female
31263,20,18-24,Female
31264,16,13-17,Female
31265,16,13-17,Female
31266,39,35-44,Male
31267,24,18-24,Male
31268,23,18-24,Female
31269,34,25-34,Female
31270,30,25-34,Male
31271,15,13-17,Male
31272,17,13-17,Male
31273,43,35-44,Male
31274,40,35-44,Prefer not to say
31275,39,35-44,Female
31276,39,35-44,Female
31277,31,25-34,Female
31278,52,45-54,Female
31279,19,18-24,Female
31280,30,25-34,Male
31281,65,55+,Male
31282,27,25-34,Female
31283,18,18-24,Male
31284,34,25-34,Male
31285,23,18-24,Female
31286,18,18-24,Female
31287,38,35-44,Female
31288,47,45-54,Prefer not to say
31289,28,25-34,Female
31290,26,25-34,Female
31291,48,45-54,Female
31292,41,35-44,Female
31293,25,25-34,Female
31294,48,45-54,Male
31295,28,25-34,Male
31296,34,25-34,Male
31297,32,25-34,Female
31298,22,18-24,Male
31299,16,13-17,Non-binary
31300,39,35-44,Female
31301,19,18-24,Prefer not to say
31302,25,25-34,Male
31303,27,25-34,Male
31304,28,25-34,Male
31305,31,25-34,Prefer not to say
31306,35,35-44,Male
31307,29,25-34,Male
31308,40,35-44,Female
31309,35,35-44,Male
31310,29,25-34,Non-binary
31311,23,18-24,Male
31312,14,13-17,Male
31313,34,25-34,Male
31314,40,35-44,Female
31315,52,45-54,Female
31316,20,18-24,Male
31317,13,13-17,Female
31318,27,25-34,Female
31319,21,18-24,Male
31320,15,13-17,Male
31321,48,45-54,Female
31322,57,55+,Male
31323,20,18-24,Female
31324,32,25-34,Non-binary
31325,41,35-44,Female
31326,53,45-54,Male
31327,41,35-44,Male
31328,44,35-44,Male
31329,44,35-44,Male
31330,31,25-34,Male
31331,20,18-24,Male
31332,20,18-24,Female
31333,43,35-44,Male
31334,33,25-34,Female
31335,24,18-24,Male
31336,25,25-34,Prefer not to say
31337,61,55+,Male
31338,20,18-24,Female
31339,20,18-24,Male
31340,28,25-34,Male
31341,31,25-34,Male
31342,21,18-24,Female
31343,44,35-44,Male
31344,37,35-44,Male
31345,46,45-54,Male
31346,24,18-24,Male
31347,28,25-34,Female
31348,29,25-34,Female
31349,31,25-34,Female
31350,24,18-24,Female
31351,18,18-24,Male
31352,29,25-34,Female
31353,13,13-17,Female
31354,22,18-24,Male
31355,54,45-54,Female
31356,28,25-34,Female
31357,32,25-34,Female
31358,31,25-34,Female
31359,39,35-44,Male
31360,30,25-34,Female
31361,24,18-24,Female
31362,46,45-54,Female
31363,19,18-24,Female
31364,34,25-34,Female
31365,20,18-24,Female
31366,53,45-54,Male
31367,44,35-44,Female
31368,44,35-44,Female
31369,36,35-44,Female
31370,43,35-44,Female
31371,15,13-17,Female
31372,34,25-34,Male
31373,20,18-24,Female
31374,23,18-24,Female
31375,15,13-17,Male
31376,23,18-24,Female
31377,13,13-17,Female
31378,43,35-44,Male
31379,22,18-24,Male
31380,17,13-17,Male
31381,18,18-24,Male
31382,17,13-17,Male
31383,22,18-24,Male
31384,36,35-44,Female
31385,33,25-34,Female
31386,54,45-54,Female
31387,29,25-34,Male
31388,44,35-44,Male
31389,22,18-24,Male
31390,19,18-24,Male
31391,22,18-24,Male
31392,40,35-44,Female
31393,53,45-54,Male
31394,35,35-44,Non-binary
31395,26,25-34,Male
31396,20,18-24,Male
31397,27,25-34,Female
31398,29,25-34,Female
31399,40,35-44,Male
31400,25,25-34,Male
31401,17,13-17,Male
31402,16,13-17,Female
31403,32,25-34,Female
31404,40,35-44,Male
31405,21,18-24,Male
31406,38,35-44,Male
31407,28,25-34,Male
31408,22,18-24,Female
31409,18,18-24,Female
31410,42,35-44,Female
31411,23,18-24,Female
31412,17,13-17,Female
31413,23,18-24,Non-binary
31414,16,13-17,Male
31415,36,35-44,Female
31416,28,25-34,Male
31417,30,25-34,Female
31418,45,45-54,Male
31419,48,45-54,Female
31420,40,35-44,Female
31421,17,13-17,Male
31422,27,25-34,Female
31423,17,13-17,Male
31424,26,25-34,Male
31425,30,25-34,Female
31426,30,25-34,Male
31427,14,13-17,Female
31428,32,25-34,Female
31429,29,25-34,Male
31430,42,35-44,Female
31431,34,25-34,Male
31432,25,25-34,Female
31433,36,35-44,Male
31434,25,25-34,Male
31435,18,18-24,Male
31436,13,13-17,Male
31437,35,35-44,Female
31438,22,18-24,Female
31439,42,35-44,Female
31440,25,25-34,Prefer not to say
31441,30,25-34,Female
31442,15,13-17,Male
31443,29,25-34,Female
31444,26,25-34,Male
31445,13,13-17,Female
31446,43,35-44,Male
31447,22,18-24,Female
31448,19,18-24,Male
31449,22,18-24,Male
31450,15,13-17,Female
31451,42,35-44,Female
31452,44,35-44,Male
31453,27,25-34,Female
31454,20,18-24,Female
31455,58,55+,Male
31456,21,18-24,Female
31457,16,13-17,Prefer not to say
31458,54,45-54,Male
31459,35,35-44,Male
31460,40,35-44,Male
31461,15,13-17,Male
31462,23,18-24,Male
31463,21,18-24,Male
31464,15,13-17,Male
31465,41,35-44,Male
31466,39,35-44,Male
31467,34,25-34,Female
31468,20,18-24,Female
31469,62,55+,Male
31470,22,18-24,Female
31471,20,18-24,Prefer not to say
31472,40,35-44,Female
31473,24,18-24,Male
31474,31,25-34,Female
31475,33,25-34,Male
31476,62,55+,Male
31477,26,25-34,Female
31478,37,35-44,Male
31479,21,18-24,Male
31480,43,35-44,Female
31481,37,35-44,Female
31482,16,13-17,Female
31483,16,13-17,Female
31484,44,35-44,Female
31485,31,25-34,Female
31486,40,35-44,Male
31487,20,18-24,Male
31488,47,45-54,Male
31489,30,25-34,Female
31490,43,35-44,Female
31491,39,35-44,Male
31492,41,35-44,Non-binary
31493,27,25-34,Prefer not to say
31494,23,18-24,Male
31495,20,18-24,Prefer not to say
31496,17,13-17,Male
31497,20,18-24,Male
31498,55,55+,Male
31499,22,18-24,Male
31500,20,18-24,Female
31501,26,25-34,Female
31502,37,35-44,Male
31503,37,35-44,Male
31504,51,45-54,Male
31505,18,18-24,Male
31506,13,13-17,Female
31507,34,25-34,Female
31508,22,18-24,Male
31509,18,18-24,Male
31510,21,18-24,Male
31511,28,25-34,Non-binary
31512,52,45-54,Female
31513,35,35-44,Male
31514,37,35-44,Male
31515,18,18-24,Prefer not to say
31516,58,55+,Female
31517,25,25-34,Male
31518,38,35-44,Female
31519,32,25-34,Female
31520,54,45-54,Female
31521,25,25-34,Female
31522,26,25-34,Male
31523,17,13-17,Prefer not to say
31524,23,18-24,Female
31525,18,18-24,Male
31526,61,55+,Male
31527,28,25-34,Male
31528,20,18-24,Female
31529,21,18-24,Male
31530,49,45-54,Female
31531,40,35-44,Male
31532,18,18-24,Male
31533,36,35-44,Male
31534,20,18-24,Female
31535,41,35-44,Female
31536,17,13-17,Female
31537,28,25-34,Male
31538,22,18-24,Male
31539,46,45-54,Female
31540,25,25-34,Prefer not to say
31541,39,35-44,Female
31542,17,13-17,Male
31543,31,25-34,Male
31544,18,18-24,Male
31545,16,13-17,Male
31546,44,35-44,Male
31547,26,25-34,Male
31548,47,45-54,Female
31549,24,18-24,Male
31550,28,25-34,Male
31551,43,35-44,Female
31552,60,55+,Female
31553,24,18-24,Male
31554,44,35-44,Female
31555,20,18-24,Female
31556,27,25-34,Female
31557,27,25-34,Male
31558,51,45-54,Male
31559,20,18-24,Male
31560,33,25-34,Female
31561,15,13-17,Female
31562,42,35-44,Female
31563,17,13-17,Female
31564,21,18-24,Male
31565,49,45-54,Male
31566,31,25-34,Male
31567,47,45-54,Female
31568,15,13-17,Prefer not to say
31569,56,55+,Male
31570,20,18-24,Female
31571,33,25-34,Male
31572,15,13-17,Male
31573,54,45-54,Female
31574,34,25-34,Female
31575,18,18-24,Male
31576,28,25-34,Male
31577,15,13-17,Male
31578,22,18-24,Male
31579,19,18-24,Female
31580,16,13-17,Male
31581,35,35-44,Non-binary
31582,53,45-54,Male
31583,14,13-17,Male
31584,42,35-44,Male
31585,16,13-17,Female
31586,60,55+,Male
31587,38,35-44,Female
31588,31,25-34,Female
31589,41,35-44,Male
31590,24,18-24,Female
31591,27,25-34,Male
31592,39,35-44,Female
31593,20,18-24,Male
31594,50,45-54,Prefer not to say
31595,15,13-17,Male
31596,36,35-44,Male
31597,20,18-24,Female
31598,36,35-44,Female
31599,18,18-24,Prefer not to say
31600,22,18-24,Female
31601,19,18-24,Male
31602,38,35-44,Male
31603,53,45-54,Male
31604,21,18-24,Male
31605,32,25-34,Male
31606,39,35-44,Female
31607,36,35-44,Male
31608,26,25-34,Male
31609,15,13-17,Female
31610,54,45-54,Prefer not to say
31611,16,13-17,Female
31612,13,13-17,Female
31613,30,25-34,Male
31614,21,18-24,Male
31615,31,25-34,Female
31616,16,13-17,Male
31617,16,13-17,Female
31618,30,25-34,Female
31619,39,35-44,Female
31620,23,18-24,Male
31621,31,25-34,Female
31622,33,25-34,Male
31623,15,13-17,Non-binary
31624,46,45-54,Female
31625,52,45-54,Female
31626,19,18-24,Male
31627,26,25-34,Female
31628,21,18-24,Female
31629,19,18-24,Male
31630,44,35-44,Male
31631,29,25-34,Female
31632,24,18-24,Female
31633,18,18-24,Female
31634,25,25-34,Male
31635,17,13-17,Female
31636,23,18-24,Female
31637,33,25-34,Female
31638,15,13-17,Non-binary
31639,19,18-24,Male
31640,43,35-44,Female
31641,13,13-17,Female
31642,13,13-17,Male
31643,25,25-34,Female
31644,31,25-34,Female
31645,26,25-34,Female
31646,18,18-24,Male
31647,31,25-34,Male
31648,31,25-34,Male
31649,33,25-34,Male
31650,44,35-44,Female
31651,31,25-34,Male
31652,35,35-44,Male
31653,50,45-54,Male
31654,16,13-17,Female
31655,14,13-17,Prefer not to say
31656,33,25-34,Male
31657,33,25-34,Male
31658,28,25-34,Non-binary
31659,20,18-24,Male
31660,34,25-34,Prefer not to say
31661,18,18-24,Male
31662,19,18-24,Female
31663,21,18-24,Prefer not to say
31664,15,13-17,Female
31665,32,25-34,Female
31666,18,18-24,Male
31667,32,25-34,Male
31668,21,18-24,Prefer not to say
31669,43,35-44,Female
31670,24,18-24,Female
31671,27,25-34,Female
31672,20,18-24,Female
31673,30,25-34,Male
31674,32,25-34,Male
31675,43,35-44,Male
31676,52,45-54,Female
31677,31,25-34,Female
31678,19,18-24,Female
31679,24,18-24,Female
31680,22,18-24,Female
31681,27,25-34,Male
31682,58,55+,Male
31683,34,25-34,Male
31684,16,13-17,Male
31685,21,18-24,Female
31686,44,35-44,Male
31687,16,13-17,Female
31688,40,35-44,Male
31689,29,25-34,Female
31690,50,45-54,Male
31691,23,18-24,Female
31692,29,25-34,Non-binary
31693,26,25-34,Male
31694,13,13-17,Male
31695,32,25-34,Female
31696,23,18-24,Male
31697,20,18-24,Male
31698,29,25-34,Male
31699,20,18-24,Female
31700,27,25-34,Female
31701,18,18-24,Female
31702,13,13-17,Female
31703,44,35-44,Male
31704,34,25-34,Female
31705,37,35-44,Male
31706,17,13-17,Female
31707,18,18-24,Female
31708,14,13-17,Male
31709,29,25-34,Male
31710,29,25-34,Female
31711,24,18-24,Female
31712,20,18-24,Female
31713,15,13-17,Female
31714,13,13-17,Male
31715,43,35-44,Female
31716,16,13-17,Male
31717,15,13-17,Female
31718,30,25-34,Female
31719,38,35-44,Female
31720,63,55+,Female
31721,13,13-17,Female
31722,17,13-17,Male
31723,33,25-34,Male
31724,14,13-17,Female
31725,38,35-44,Female
31726,23,18-24,Male
31727,54,45-54,Male
31728,30,25-34,Female
31729,33,25-34,Male
31730,33,25-34,Female
31731,45,45-54,Male
31732,19,18-24,Male
31733,24,18-24,Male
31734,31,25-34,Female
31735,24,18-24,Male
31736,24,18-24,Female
31737,24,18-24,Female
31738,26,25-34,Female
31739,13,13-17,Male
31740,34,25-34,Male
31741,38,35-44,Male
31742,22,18-24,Female
31743,32,25-34,Female
31744,32,25-34,Female
31745,23,18-24,Female
31746,18,18-24,Female
31747,27,25-34,Male
31748,18,18-24,Female
31749,15,13-17,Female
31750,31,25-34,Male
31751,13,13-17,Male
31752,42,35-44,Female
31753,34,25-34,Female
31754,17,13-17,Female
31755,25,25-34,Female
31756,18,18-24,Male
31757,28,25-34,Male
31758,21,18-24,Female
31759,46,45-54,Male
31760,23,18-24,Male
31761,39,35-44,Male
31762,23,18-24,Male
31763,60,55+,Male
31764,14,13-17,Female
31765,26,25-34,Female
31766,23,18-24,Female
31767,61,55+,Male
31768,17,13-17,Female
31769,34,25-34,Male
31770,22,18-24,Female
31771,49,45-54,Female
31772,18,18-24,Male
31773,63,55+,Female
31774,21,18-24,Female
31775,22,18-24,Female
31776,23,18-24,Female
31777,43,35-44,Female
31778,16,13-17,Male
31779,24,18-24,Male
31780,31,25-34,Female
31781,24,18-24,Female
31782,31,25-34,Male
31783,19,18-24,Male
31784,37,35-44,Female
31785,38,35-44,Male
31786,49,45-54,Female
31787,33,25-34,Male
31788,18,18-24,Female
31789,22,18-24,Female
31790,16,13-17,Male
31791,45,45-54,Female
31792,22,18-24,Male
31793,45,45-54,Male
31794,24,18-24,Female
31795,33,25-34,Female
31796,18,18-24,Male
31797,21,18-24,Female
31798,30,25-34,Female
31799,44,35-44,Female
31800,22,18-24,Female
31801,46,45-54,Female
31802,30,25-34,Female
31803,32,25-34,Female
31804,18,18-24,Male
31805,26,25-34,Male
31806,37,35-44,Male
31807,21,18-24,Male
31808,17,13-17,Female
31809,18,18-24,Male
31810,39,35-44,Female
31811,24,18-24,Male
31812,35,35-44,Male
31813,19,18-24,Female
31814,13,13-17,Male
31815,28,25-34,Male
31816,26,25-34,Female
31817,32,25-34,Male
31818,29,25-34,Female
31819,20,18-24,Female
31820,24,18-24,Male
31821,24,18-24,Male
31822,28,25-34,Female
31823,48,45-54,Female
31824,32,25-34,Male
31825,40,35-44,Male
31826,19,18-24,Female
31827,18,18-24,Male
31828,13,13-17,Female
31829,19,18-24,Female
31830,33,25-34,Male
31831,22,18-24,Male
31832,13,13-17,Male
31833,31,25-34,Male
31834,40,35-44,Male
31835,37,35-44,Non-binary
31836,42,35-44,Male
31837,16,13-17,Female
31838,27,25-34,Male
31839,37,35-44,Female
31840,26,25-34,Female
31841,31,25-34,Female
31842,33,25-34,Male
31843,23,18-24,Non-binary
31844,28,25-34,Male
31845,65,55+,Prefer not to say
31846,28,25-34,Male
31847,26,25-34,Female
31848,26,25-34,Male
31849,43,35-44,Male
31850,26,25-34,Male
31851,22,18-24,Male
31852,21,18-24,Male
31853,22,18-24,Female
31854,24,18-24,Male
31855,22,18-24,Male
31856,14,13-17,Female
31857,37,35-44,Male
31858,20,18-24,Female
31859,32,25-34,Male
31860,17,13-17,Male
31861,24,18-24,Female
31862,33,25-34,Female
31863,25,25-34,Female
31864,13,13-17,Female
31865,23,18-24,Female
31866,25,25-34,Female
31867,63,55+,Male
31868,50,45-54,Male
31869,39,35-44,Male
31870,22,18-24,Male
31871,22,18-24,Female
31872,15,13-17,Male
31873,45,45-54,Male
31874,40,35-44,Female
31875,53,45-54,Female
31876,23,18-24,Male
31877,15,13-17,Female
31878,63,55+,Female
31879,39,35-44,Female
31880,21,18-24,Male
31881,31,25-34,Female
31882,22,18-24,Female
31883,33,25-34,Female
31884,40,35-44,Male
31885,43,35-44,Female
31886,21,18-24,Male
31887,13,13-17,Female
31888,48,45-54,Male
31889,21,18-24,Prefer not to say
31890,22,18-24,Female
31891,51,45-54,Male
31892,15,13-17,Female
31893,39,35-44,Female
31894,42,35-44,Male
31895,23,18-24,Female
31896,48,45-54,Female
31897,49,45-54,Male
31898,17,13-17,Male
31899,24,18-24,Male
31900,21,18-24,Male
31901,30,25-34,Male
31902,42,35-44,Male
31903,44,35-44,Female
31904,32,25-34,Female
31905,30,25-34,Female
31906,19,18-24,Male
31907,23,18-24,Non-binary
31908,21,18-24,Male
31909,28,25-34,Male
31910,46,45-54,Male
31911,15,13-17,Male
31912,21,18-24,Male
31913,14,13-17,Male
31914,26,25-34,Non-binary
31915,32,25-34,Male
31916,33,25-34,Female
31917,51,45-54,Female
31918,13,13-17,Male
31919,40,35-44,Male
31920,16,13-17,Male
31921,47,45-54,Non-binary
31922,22,18-24,Male
31923,14,13-17,Male
31924,35,35-44,Male
31925,18,18-24,Male
31926,33,25-34,Male
31927,37,35-44,Non-binary
31928,22,18-24,Male
31929,17,13-17,Male
31930,35,35-44,Male
31931,19,18-24,Female
31932,30,25-34,Female
31933,21,18-24,Female
31934,28,25-34,Female
31935,42,35-44,Female
31936,16,13-17,Female
31937,42,35-44,Female
31938,27,25-34,Male
31939,42,35-44,Female
31940,27,25-34,Female
31941,15,13-17,Female
31942,24,18-24,Male
31943,39,35-44,Male
31944,53,45-54,Male
31945,32,25-34,Non-binary
31946,55,55+,Male
31947,20,18-24,Male
31948,44,35-44,Female
31949,33,25-34,Prefer not to say
31950,44,35-44,Female
31951,26,25-34,Female
31952,18,18-24,Male
31953,38,35-44,Female
31954,30,25-34,Female
31955,42,35-44,Female
31956,49,45-54,Female
31957,45,45-54,Male
31958,17,13-17,Male
31959,26,25-34,Male
31960,34,25-34,Prefer not to say
31961,26,25-34,Female
31962,50,45-54,Male
31963,34,25-34,Male
31964,24,18-24,Male
31965,26,25-34,Male
31966,16,13-17,Male
31967,16,13-17,Female
31968,28,25-34,Female
31969,44,35-44,Male
31970,22,18-24,Male
31971,40,35-44,Female
31972,28,25-34,Female
31973,21,18-24,Male
31974,16,13-17,Male
31975,24,18-24,Male
31976,40,35-44,Male
31977,16,13-17,Female
31978,34,25-34,Male
31979,30,25-34,Female
31980,19,18-24,Male
31981,40,35-44,Female
31982,14,13-17,Male
31983,36,35-44,Male
31984,14,13-17,Female
31985,27,25-34,Prefer not to say
31986,44,35-44,Male
31987,46,45-54,Male
31988,34,25-34,Male
31989,13,13-17,Female
31990,20,18-24,Female
31991,29,25-34,Female
31992,25,25-34,Female
31993,31,25-34,Male
31994,15,13-17,Female
31995,37,35-44,Male
31996,50,45-54,Male
31997,38,35-44,Female
31998,32,25-34,Female
31999,33,25-34,Female
32000,53,45-54,Male
32001,40,35-44,Male
32002,20,18-24,Male
32003,22,18-24,Male
32004,16,13-17,Prefer not to say
32005,20,18-24,Male
32006,18,18-24,Female
32007,13,13-17,Male
32008,27,25-34,Male
32009,26,25-34,Male
32010,42,35-44,Male
32011,38,35-44,Male
32012,41,35-44,Non-binary
32013,13,13-17,Female
32014,42,35-44,Male
32015,16,13-17,Male
32016,39,35-44,Female
32017,17,13-17,Male
32018,16,13-17,Female
32019,17,13-17,Female
32020,15,13-17,Female
32021,23,18-24,Female
32022,60,55+,Male
32023,15,13-17,Female
32024,14,13-17,Female
32025,14,13-17,Female
32026,21,18-24,Female
32027,40,35-44,Female
32028,17,13-17,Female
32029,33,25-34,Female
32030,27,25-34,Female
32031,40,35-44,Male
32032,48,45-54,Female
32033,30,25-34,Male
32034,13,13-17,Male
32035,42,35-44,Male
32036,15,13-17,Female
32037,61,55+,Female
32038,24,18-24,Male
32039,38,35-44,Female
32040,19,18-24,Female
32041,41,35-44,Female
32042,23,18-24,Male
32043,34,25-34,Female
32044,49,45-54,Male
32045,28,25-34,Male
32046,24,18-24,Female
32047,35,35-44,Female
32048,31,25-34,Prefer not to say
32049,16,13-17,Female
32050,32,25-34,Male
32051,25,25-34,Female
32052,49,45-54,Female
32053,44,35-44,Non-binary
32054,21,18-24,Male
32055,27,25-34,Female
32056,30,25-34,Female
32057,40,35-44,Male
32058,51,45-54,Male
32059,16,13-17,Male
32060,30,25-34,Female
32061,26,25-34,Non-binary
32062,36,35-44,Prefer not to say
32063,49,45-54,Male
32064,34,25-34,Female
32065,25,25-34,Male
32066,13,13-17,Female
32067,27,25-34,Female
32068,15,13-17,Female
32069,20,18-24,Female
32070,33,25-34,Female
32071,42,35-44,Female
32072,16,13-17,Female
32073,32,25-34,Male
32074,28,25-34,Female
32075,20,18-24,Female
32076,44,35-44,Female
32077,30,25-34,Male
32078,26,25-34,Male
32079,15,13-17,Male
32080,26,25-34,Male
32081,18,18-24,Female
32082,17,13-17,Female
32083,32,25-34,Male
32084,21,18-24,Female
32085,62,55+,Male
32086,40,35-44,Male
32087,30,25-34,Male
32088,18,18-24,Female
32089,31,25-34,Male
32090,19,18-24,Male
32091,16,13-17,Female
32092,13,13-17,Male
32093,20,18-24,Female
32094,23,18-24,Female
32095,29,25-34,Male
32096,23,18-24,Female
32097,20,18-24,Prefer not to say
32098,43,35-44,Female
32099,21,18-24,Prefer not to say
32100,29,25-34,Female
32101,23,18-24,Male
32102,51,45-54,Female
32103,17,13-17,Female
32104,36,35-44,Male
32105,26,25-34,Female
32106,30,25-34,Male
32107,19,18-24,Male
32108,22,18-24,Female
32109,23,18-24,Male
32110,35,35-44,Female
32111,50,45-54,Female
32112,26,25-34,Female
32113,37,35-44,Male
32114,16,13-17,Female
32115,26,25-34,Prefer not to say
32116,36,35-44,Female
32117,42,35-44,Female
32118,25,25-34,Female
32119,41,35-44,Male
32120,20,18-24,Male
32121,43,35-44,Male
32122,32,25-34,Female
32123,20,18-24,Female
32124,41,35-44,Female
32125,23,18-24,Male
32126,25,25-34,Male
32127,17,13-17,Male
32128,24,18-24,Male
32129,42,35-44,Female
32130,32,25-34,Male
32131,17,13-17,Non-binary
32132,19,18-24,Male
32133,23,18-24,Male
32134,14,13-17,Female
32135,26,25-34,Female
32136,29,25-34,Female
32137,19,18-24,Prefer not to say
32138,21,18-24,Female
32139,46,45-54,Male
32140,32,25-34,Female
32141,23,18-24,Female
32142,36,35-44,Male
32143,37,35-44,Male
32144,33,25-34,Male
32145,42,35-44,Female
32146,45,45-54,Male
32147,24,18-24,Male
32148,19,18-24,Female
32149,31,25-34,Male
32150,22,18-24,Female
32151,38,35-44,Female
32152,28,25-34,Female
32153,38,35-44,Female
32154,31,25-34,Female
32155,49,45-54,Prefer not to say
32156,19,18-24,Female
32157,18,18-24,Male
32158,13,13-17,Non-binary
32159,34,25-34,Female
32160,44,35-44,Female
32161,43,35-44,Female
32162,63,55+,Male
32163,29,25-34,Female
32164,21,18-24,Female
32165,33,25-34,Male
32166,13,13-17,Male
32167,31,25-34,Female
32168,29,25-34,Female
32169,29,25-34,Male
32170,22,18-24,Female
32171,23,18-24,Male
32172,24,18-24,Female
32173,23,18-24,Male
32174,17,13-17,Non-binary
32175,13,13-17,Female
32176,22,18-24,Female
32177,32,25-34,Female
32178,26,25-34,Female
32179,19,18-24,Male
32180,17,13-17,Non-binary
32181,42,35-44,Female
32182,18,18-24,Prefer not to say
32183,44,35-44,Female
32184,29,25-34,Male
32185,19,18-24,Female
32186,20,18-24,Female
32187,26,25-34,Female
32188,58,55+,Prefer not to say
32189,28,25-34,Male
32190,51,45-54,Female
32191,44,35-44,Male
32192,19,18-24,Female
32193,43,35-44,Female
32194,13,13-17,Female
32195,20,18-24,Male
32196,30,25-34,Male
32197,22,18-24,Female
32198,64,55+,Male
32199,42,35-44,Female
32200,13,13-17,Male
32201,17,13-17,Male
32202,23,18-24,Female
32203,19,18-24,Female
32204,18,18-24,Male
32205,29,25-34,Male
32206,44,35-44,Female
32207,61,55+,Male
32208,25,25-34,Female
32209,21,18-24,Male
32210,37,35-44,Non-binary
32211,19,18-24,Prefer not to say
32212,35,35-44,Female
32213,33,25-34,Female
32214,14,13-17,Female
32215,24,18-24,Male
32216,24,18-24,Female
32217,28,25-34,Male
32218,25,25-34,Female
32219,19,18-24,Male
32220,24,18-24,Female
32221,20,18-24,Male
32222,28,25-34,Male
32223,24,18-24,Female
32224,40,35-44,Male
32225,31,25-34,Female
32226,41,35-44,Male
32227,50,45-54,Female
32228,32,25-34,Female
32229,24,18-24,Male
32230,56,55+,Male
32231,54,45-54,Female
32232,25,25-34,Male
32233,40,35-44,Male
32234,41,35-44,Female
32235,13,13-17,Male
32236,21,18-24,Male
32237,19,18-24,Non-binary
32238,19,18-24,Female
32239,24,18-24,Male
32240,29,25-34,Male
32241,32,25-34,Female
32242,22,18-24,Female
32243,17,13-17,Male
32244,15,13-17,Female
32245,34,25-34,Prefer not to say
32246,44,35-44,Male
32247,38,35-44,Male
32248,20,18-24,Female
32249,34,25-34,Male
32250,42,35-44,Male
32251,39,35-44,Male
32252,44,35-44,Female
32253,34,25-34,Male
32254,38,35-44,Female
32255,28,25-34,Male
32256,20,18-24,Male
32257,50,45-54,Female
32258,29,25-34,Non-binary
32259,35,35-44,Male
32260,24,18-24,Male
32261,54,45-54,Female
32262,42,35-44,Female
32263,42,35-44,Female
32264,32,25-34,Female
32265,45,45-54,Male
32266,28,25-34,Male
32267,24,18-24,Male
32268,17,13-17,Female
32269,36,35-44,Male
32270,27,25-34,Male
32271,35,35-44,Male
32272,15,13-17,Male
32273,24,18-24,Male
