survey_id,exercise_frequency_id,sleep_hours,sleep_quality_score
31345,102,7.5,91
31346,102,8.3,100
31347,102,5.5,73
31348,101,7.8,88
31349,103,7.2,66
31350,101,7.4,80
31351,102,5.9,75
31352,102,5.9,80
31353,103,8.1,100
31354,102,6.8,90
31355,101,7.2,97
31356,103,7.5,83
31357,101,5.8,84
31358,101,5.6,70
31359,101,8.1,89
31360,102,6.0,64
31361,101,6.0,71
31362,103,7.3,89
31363,103,8.1,96
31364,101,7.1,95
31365,102,7.5,83
31366,102,6.6,83
31367,102,6.0,56
31368,103,6.2,65
31369,101,6.9,90
31370,103,6.6,71
31371,103,6.8,92
31372,103,5.9,85
31373,102,6.0,69
31374,102,6.2,59
31375,102,7.3,88
31376,102,6.7,75
31377,101,5.9,82
31378,102,6.6,67
31379,102,6.9,78
31380,103,5.9,80
31381,102,5.4,81
31382,102,7.7,72
31383,101,7.0,78
31384,103,6.8,79
31385,102,6.6,85
31386,101,8.1,81
31387,102,7.2,75
31388,102,5.4,72
31389,102,6.0,63
31390,101,8.5,100
31391,103,6.8,81
31392,103,7.5,97
31393,103,8.3,99
31394,103,7.8,96
31395,102,6.6,64
31396,103,7.1,84
31397,103,6.5,79
31398,102,6.4,84
31399,102,6.3,62
31400,102,6.2,69
31401,101,6.5,87
31402,102,4.6,60
31403,101,6.8,80
31404,101,7.3,100
31405,103,6.8,76
31406,101,7.3,64
31407,101,5.7,46
31408,102,7.1,63
31409,102,7.5,96
31410,102,7.2,82
31411,102,7.9,100
31412,102,5.3,68
31413,102,6.9,69
31414,103,6.2,80
31415,103,6.2,61
31416,101,6.3,68
31417,102,6.8,86
31418,102,5.9,52
31419,102,6.3,70
31420,102,6.9,89
31421,102,7.0,88
31422,103,6.3,74
31423,102,7.7,99
31424,102,6.9,81
31425,103,8.4,100
31426,103,7.3,79
31427,101,6.1,83
31428,102,8.0,98
31429,101,4.8,63
31430,102,6.0,70
31431,103,7.8,100
31432,103,7.6,100
31433,103,7.1,89
31434,102,7.1,75
31435,102,6.7,88
31436,101,5.2,48
31437,102,6.6,85
31438,103,5.7,60
31439,101,8.1,81
31440,102,7.5,99
31441,101,6.6,91
31442,102,7.0,90
31443,102,5.4,61
31444,102,5.2,74
31445,102,7.4,83
31446,102,6.7,75
31447,102,7.7,87
31448,102,7.2,83
31449,102,7.0,77
31450,101,6.1,67
31451,103,7.3,94
31452,101,6.3,68
31453,101,7.0,85
31454,101,5.8,80
31455,101,6.1,67
31456,102,7.1,87
31457,101,5.5,58
31458,102,7.7,89
31459,102,4.9,59
31460,102,7.6,87
31461,101,5.5,66
31462,103,6.2,73
31463,103,6.4,75
31464,101,7.8,82
31465,102,6.8,91
31466,102,7.5,88
31467,102,6.7,82
31468,102,6.9,90
31469,103,8.0,87
31470,101,5.9,47
31471,102,6.1,71
31472,102,9.2,95
31473,102,6.6,84
31474,102,7.0,95
31475,101,6.8,69
31476,102,7.1,85
31477,103,7.6,83
31478,103,7.7,100
31479,101,6.2,70
31480,102,6.0,67
31481,101,7.1,83
31482,101,5.4,76
31483,101,8.1,73
31484,103,8.1,96
31485,103,7.5,89
31486,101,6.2,72
31487,102,8.4,95
31488,102,6.6,98
31489,103,6.3,61
31490,102,7.1,79
31491,101,7.6,96
31492,103,7.7,96
31493,103,6.6,84
31494,101,6.3,71
31495,102,5.5,64
31496,103,7.4,84
31497,101,6.7,79
31498,102,5.0,66
31499,102,5.9,39
31500,103,5.9,87
31501,102,6.5,82
31502,102,7.9,90
31503,101,7.4,75
31504,103,7.6,88
31505,103,7.6,83
31506,103,5.8,72
31507,102,6.6,85
31508,101,7.4,79
31509,101,6.7,88
31510,103,8.1,100
31511,101,6.5,89
31512,102,6.6,75
31513,101,5.8,78
31514,103,7.0,80
31515,103,6.5,92
31516,102,5.9,89
31517,102,5.8,67
31518,102,7.5,89
31519,101,4.8,53
31520,103,6.4,75
31521,103,7.0,87
31522,101,5.4,72
31523,101,4.8,47
31524,101,5.4,73
31525,101,5.9,71
31526,101,6.0,77
31527,103,7.4,74
31528,102,6.2,47
31529,102,5.7,70
31530,103,6.9,82
31531,101,7.3,100
31532,101,5.8,79
31533,102,6.4,72
31534,103,4.7,69
31535,102,7.8,83
31536,102,7.2,60
31537,101,7.5,84
31538,103,6.1,66
31539,101,7.5,97
31540,101,6.6,65
31541,102,7.0,78
31542,101,6.4,80
31543,103,7.5,100
31544,101,5.2,70
31545,101,6.5,78
31546,103,6.8,77
31547,103,6.8,77
31548,103,6.8,100
31549,101,6.9,76
31550,103,6.7,72
31551,101,5.9,90
31552,101,8.5,100
31553,101,5.5,56
31554,103,7.2,78
31555,103,5.8,52
31556,102,4.5,34
31557,101,5.6,48
31558,102,7.2,92
31559,101,6.3,74
31560,102,7.1,82
31561,102,6.0,76
31562,102,7.2,79
31563,101,6.8,88
31564,102,5.3,60
31565,102,6.3,58
31566,103,7.7,100
31567,102,6.3,57
31568,103,8.6,100
31569,102,6.2,76
31570,101,6.2,80
31571,103,5.1,48
31572,103,7.0,88
31573,102,8.0,95
31574,101,5.5,60
31575,103,6.0,87
31576,102,8.1,87
31577,101,6.1,67
31578,103,6.6,65
31579,101,6.1,73
31580,101,6.0,61
31581,102,5.8,82
31582,101,6.1,58
31583,103,6.2,74
31584,102,7.5,97
31585,102,5.9,48
31586,101,5.5,68
31587,102,7.6,71
31588,102,5.5,79
31589,102,5.9,74
31590,101,6.4,73
31591,102,5.1,84
31592,102,7.0,90
31593,101,6.9,71
31594,103,7.3,86
31595,101,5.1,50
31596,101,7.8,80
31597,103,7.7,80
31598,101,6.8,78
31599,102,6.9,89
31600,101,5.9,69
31601,102,6.7,78
31602,102,6.4,82
31603,102,6.0,76
31604,103,8.6,85
31605,102,4.8,63
31606,102,6.9,91
31607,101,6.3,75
31608,102,7.7,80
31609,102,8.0,95
31610,102,6.8,83
31611,102,6.3,88
31612,102,8.1,94
31613,103,7.3,69
31614,101,5.4,56
31615,102,6.6,83
31616,103,7.5,90
31617,102,6.7,43
31618,103,7.5,88
31619,103,7.9,99
31620,103,6.4,69
31621,103,6.1,82
31622,101,6.5,72
31623,102,5.4,73
31624,102,6.2,78
31625,101,6.5,87
31626,102,6.0,53
31627,102,7.8,93
31628,103,6.6,53
31629,101,5.6,60
31630,101,6.4,88
31631,103,6.0,62
31632,101,6.7,70
31633,103,7.2,77
31634,101,6.6,79
31635,102,6.5,80
31636,102,6.2,87
31637,103,7.9,86
31638,102,7.5,60
31639,103,7.0,72
31640,101,6.9,87
31641,102,6.6,69
31642,102,6.3,62
31643,102,8.2,92
31644,103,7.4,84
31645,101,6.8,79
31646,102,6.8,84
31647,101,5.2,53
31648,103,6.8,91
31649,102,6.5,70
31650,103,6.7,84
31651,101,7.2,100
31652,101,6.7,68
31653,103,6.1,69
31654,102,7.0,81
31655,102,6.3,69
31656,102,5.3,54
31657,101,6.3,72
31658,103,5.7,60
31659,102,6.5,99
31660,102,5.8,78
31661,102,4.3,48
31662,102,4.8,44
31663,102,6.4,78
31664,102,6.3,93
31665,103,6.4,100
31666,102,5.3,74
31667,101,5.7,82
31668,102,5.9,66
31669,101,8.1,97
31670,102,7.0,76
31671,101,5.7,70
31672,101,7.3,95
31673,101,5.7,65
31674,103,6.6,68
31675,102,7.6,100
31676,102,4.9,60
31677,103,6.7,76
31678,101,8.0,88
31679,102,6.7,77
31680,101,6.3,75
31681,101,7.8,100
31682,102,7.0,84
31683,102,7.4,91
31684,101,6.1,80
31685,103,6.2,69
31686,103,5.5,79
31687,102,7.4,71
31688,102,5.7,78
31689,103,5.8,54
31690,103,7.9,81
31691,102,5.3,38
31692,102,6.8,82
31693,102,5.8,64
31694,101,6.9,55
31695,102,5.8,66
31696,102,7.4,85
31697,102,5.9,76
31698,101,5.7,67
31699,102,5.9,75
31700,102,6.9,80
31701,101,7.0,81
31702,102,6.5,79
31703,102,7.0,91
31704,103,5.8,51
31705,103,7.2,81
31706,102,6.3,88
31707,101,7.7,98
31708,101,6.1,63
31709,103,5.9,70
31710,102,6.0,58
31711,101,6.3,81
31712,101,7.2,94
31713,101,8.4,100
31714,101,8.0,100
31715,103,7.9,85
31716,101,6.7,87
31717,103,6.8,75
31718,102,6.8,76
31719,102,7.6,85
31720,102,5.7,75
31721,101,6.1,73
31722,102,7.5,97
31723,102,6.2,66
31724,102,7.3,84
31725,101,5.8,75
31726,101,4.4,47
31727,102,7.4,100
31728,103,7.2,74
31729,103,7.8,85
31730,101,6.5,79
31731,101,8.4,97
31732,101,6.2,83
31733,101,6.0,80
31734,102,6.6,73
31735,101,7.0,76
31736,101,6.6,80
31737,101,6.9,76
31738,102,4.9,45
31739,101,5.1,58
31740,103,6.8,79
31741,103,6.7,83
31742,102,6.0,77
31743,102,5.8,61
31744,103,6.7,67
31745,102,7.1,66
31746,103,5.6,46
31747,102,7.5,81
31748,101,6.4,82
31749,102,6.6,78
31750,102,7.0,76
31751,101,6.7,97
31752,102,5.6,45
31753,103,8.3,100
31754,101,5.2,62
31755,101,7.1,71
31756,103,7.6,86
31757,101,6.4,73
31758,102,5.8,60
31759,102,6.5,81
31760,102,6.5,54
31761,102,9.5,100
31762,101,7.3,89
31763,101,6.9,68
31764,102,5.3,64
31765,102,7.5,80
31766,102,6.2,73
31767,103,5.9,80
31768,101,6.5,97
31769,103,6.9,73
31770,103,5.6,60
31771,102,5.2,52
31772,103,7.8,78
31773,101,6.2,72
31774,101,6.0,69
31775,102,7.3,64
31776,102,4.2,56
31777,102,6.0,69
31778,102,4.3,55
31779,103,6.6,87
31780,102,7.1,87
31781,101,7.0,72
31782,102,5.9,71
31783,102,5.6,55
31784,101,7.5,98
31785,103,7.9,100
31786,102,6.3,77
31787,102,5.2,73
31788,101,6.9,95
31789,102,6.8,90
31790,103,5.9,80
31791,103,7.3,96
31792,101,7.4,100
31793,103,6.6,78
31794,102,7.4,98
31795,103,6.4,70
31796,103,5.7,68
31797,102,6.1,69
31798,102,7.0,72
31799,102,7.6,90
31800,102,5.4,55
31801,101,8.2,95
31802,103,7.1,80
31803,103,6.5,79
31804,102,4.9,53
31805,102,6.3,72
31806,102,6.0,68
31807,103,6.7,66
31808,101,7.1,98
31809,103,6.8,84
31810,102,5.9,60
31811,103,6.7,81
31812,103,7.7,95
31813,103,6.0,63
31814,103,6.1,95
31815,101,6.0,58
31816,102,5.5,62
31817,103,7.0,79
31818,101,6.6,75
31819,103,6.1,72
31820,101,5.8,84
31821,102,7.7,88
31822,102,7.0,99
31823,102,7.1,78
31824,102,7.1,89
31825,102,6.1,65
31826,102,6.0,73
31827,101,4.8,52
31828,101,7.8,77
31829,101,7.1,73
31830,102,7.2,79
31831,102,5.8,34
31832,103,6.7,64
31833,103,6.4,76
31834,101,6.8,89
31835,101,6.2,68
31836,103,7.0,94
31837,103,5.5,69
31838,101,6.4,86
31839,102,7.1,86
31840,101,6.9,81
31841,102,7.4,87
31842,102,5.9,92
31843,102,7.7,87
31844,102,7.0,77
31845,103,7.2,85
31846,102,8.0,96
31847,101,6.1,73
31848,102,7.6,93
31849,101,6.3,65
31850,101,6.5,69
31851,101,7.1,74
31852,101,6.8,67
31853,103,5.9,53
31854,101,6.0,60
31855,103,7.3,100
31856,103,5.8,70
31857,102,7.8,86
31858,102,4.5,33
31859,103,6.3,49
31860,101,6.1,74
31861,102,5.8,74
31862,102,6.0,73
31863,103,5.7,61
31864,101,5.4,67
31865,102,5.3,48
31866,103,8.1,98
31867,103,6.7,88
31868,103,7.1,70
31869,102,7.2,76
31870,103,6.9,79
31871,102,5.9,64
31872,102,7.0,95
31873,102,7.0,84
31874,101,7.6,94
31875,102,6.3,83
31876,103,7.3,78
31877,101,7.5,100
31878,102,7.9,93
31879,103,7.4,95
31880,102,6.1,77
31881,102,7.2,74
31882,101,6.1,71
31883,101,7.0,87
31884,102,5.7,50
31885,103,7.2,93
31886,102,6.5,82
31887,101,5.5,23
31888,101,5.9,73
31889,103,8.6,100
31890,103,7.8,100
31891,102,7.6,78
31892,101,6.4,78
31893,102,6.2,63
31894,102,6.9,60
31895,102,5.3,59
31896,102,7.3,77
31897,101,6.5,67
31898,102,6.5,63
31899,103,6.2,57
31900,103,7.9,100
31901,101,6.1,85
31902,103,7.8,80
31903,102,6.9,77
31904,102,5.7,79
31905,101,7.0,100
31906,103,7.9,87
31907,102,7.9,88
31908,102,5.1,59
31909,103,5.1,75
31910,102,8.4,83
31911,102,7.1,100
31912,101,6.7,66
31913,101,6.1,61
31914,101,5.5,52
31915,103,7.0,91
31916,101,6.4,67
31917,102,7.0,100
31918,102,6.8,73
31919,103,6.1,58
31920,103,6.1,61
31921,102,5.7,63
31922,101,6.0,49
31923,103,6.7,75
31924,102,7.2,100
31925,103,6.5,92
31926,101,5.8,65
31927,102,6.2,91
31928,101,5.5,46
31929,103,6.7,94
31930,101,8.7,94
31931,101,6.6,89
31932,102,5.6,55
31933,101,5.6,63
31934,101,6.4,84
31935,101,6.2,85
31936,102,7.2,100
31937,103,7.1,70
31938,102,5.7,44
31939,102,6.7,88
31940,101,5.6,53
31941,102,6.4,72
31942,101,7.2,78
31943,102,7.4,98
31944,103,8.0,88
31945,103,6.6,73
31946,101,7.7,100
31947,101,5.8,59
31948,102,5.8,57
31949,101,6.4,72
31950,103,8.6,99
31951,102,7.0,100
31952,102,6.7,84
31953,102,6.1,66
31954,103,5.7,63
31955,103,6.1,79
31956,102,5.1,66
31957,101,6.3,78
31958,101,7.0,73
31959,101,5.2,60
31960,101,5.4,63
31961,101,5.6,82
31962,101,6.6,98
31963,101,7.1,81
31964,101,6.2,82
31965,103,5.6,56
31966,101,6.0,77
31967,102,6.3,61
31968,101,6.9,79
31969,101,7.2,84
31970,103,5.7,81
31971,101,7.2,98
31972,101,6.8,76
31973,103,7.0,63
31974,101,5.9,66
31975,103,5.4,65
31976,101,6.9,72
31977,103,5.7,60
31978,103,7.3,100
31979,103,6.7,79
31980,101,6.0,89
31981,102,7.1,82
31982,102,6.1,58
31983,102,7.6,79
31984,102,5.3,65
31985,102,5.9,73
31986,103,8.1,100
31987,102,7.1,76
31988,102,5.7,86
31989,103,6.6,90
31990,101,8.4,91
31991,102,7.4,75
31992,101,6.4,61
31993,101,6.3,76
31994,102,7.2,77
31995,101,7.1,81
31996,103,7.7,77
31997,102,6.7,51
31998,102,6.0,63
31999,102,6.2,75
32000,102,6.8,76
32001,102,6.6,81
32002,101,6.9,77
32003,102,6.2,71
32004,103,6.0,53
32005,102,5.7,74
32006,102,6.6,72
32007,103,4.9,69
32008,102,5.8,75
32009,103,6.9,86
32010,103,6.6,73
32011,103,7.0,93
32012,102,6.1,49
32013,102,6.8,89
32014,102,7.9,95
32015,102,7.0,86
32016,103,6.8,72
32017,101,7.8,100
32018,103,8.2,97
32019,102,7.0,67
32020,102,6.6,95
32021,103,6.3,81
32022,103,8.2,80
32023,101,5.3,81
32024,103,6.8,99
32025,101,6.2,90
32026,101,6.6,77
32027,102,6.8,84
32028,102,5.1,59
32029,101,7.0,71
32030,102,6.0,60
32031,102,8.5,100
32032,101,6.8,79
32033,102,5.7,83
32034,102,7.5,100
32035,102,6.7,79
32036,101,5.7,66
32037,103,5.8,84
32038,103,6.3,92
32039,102,6.5,71
32040,102,6.2,60
32041,101,6.5,71
32042,102,5.2,65
32043,102,7.1,73
32044,102,6.9,69
32045,101,5.4,74
32046,101,7.1,71
32047,102,7.3,90
32048,102,6.6,63
32049,102,6.5,83
32050,103,6.8,75
32051,101,6.8,84
32052,101,7.5,100
32053,101,5.6,76
32054,103,6.2,86
32055,102,6.6,72
32056,102,8.0,87
32057,103,6.1,80
32058,103,7.7,86
32059,102,4.7,57
32060,103,4.6,52
32061,101,5.7,79
32062,102,5.9,78
32063,103,6.3,95
32064,102,7.7,99
32065,101,5.9,69
32066,101,6.4,75
32067,101,6.9,90
32068,101,5.8,72
32069,101,5.1,80
32070,102,6.2,54
32071,102,7.1,100
32072,101,7.9,97
32073,102,8.1,87
32074,102,4.8,76
32075,102,4.9,52
32076,101,5.1,69
32077,102,5.4,73
32078,102,5.9,76
32079,102,6.8,82
32080,102,6.1,78
32081,101,7.4,79
32082,102,6.6,58
32083,102,5.5,52
32084,101,8.1,93
32085,101,7.0,76
32086,103,8.5,90
32087,103,7.1,73
32088,102,5.9,67
32089,102,6.4,60
32090,101,6.0,75
32091,103,7.8,65
32092,103,4.9,48
32093,101,6.0,74
32094,102,6.6,77
32095,102,6.9,84
32096,101,5.4,46
32097,103,7.7,87
32098,101,7.8,93
32099,101,7.8,93
32100,102,6.4,68
32101,102,6.3,68
32102,102,6.3,77
32103,102,5.7,60
32104,102,5.0,61
32105,102,7.1,96
32106,102,7.9,78
32107,102,6.5,70
32108,102,6.5,78
32109,103,5.9,79
32110,103,6.9,85
32111,102,7.5,89
32112,102,6.6,74
32113,102,6.6,90
32114,103,5.4,66
32115,102,5.8,61
32116,101,6.7,100
32117,102,6.7,88
32118,102,6.7,88
32119,101,7.6,90
32120,103,5.4,43
32121,102,6.1,77
32122,101,6.5,70
32123,101,6.8,76
32124,101,7.1,96
32125,102,5.2,68
32126,103,7.0,92
32127,102,5.2,48
32128,101,6.5,53
32129,102,5.7,68
32130,102,8.0,89
32131,102,7.4,99
32132,103,5.0,67
32133,101,7.0,56
32134,103,6.0,75
32135,101,6.4,71
32136,102,5.2,62
32137,101,6.0,76
32138,102,5.7,47
32139,102,7.3,100
32140,103,7.5,100
32141,103,6.1,73
32142,103,6.9,83
32143,102,7.2,98
32144,102,6.6,85
32145,103,6.3,76
32146,101,6.9,80
32147,103,6.5,73
32148,101,5.6,70
32149,102,6.8,74
32150,102,7.8,90
32151,103,7.0,99
32152,103,5.8,55
32153,101,7.8,100
32154,102,6.6,76
32155,101,5.9,70
32156,102,7.9,89
32157,103,7.3,80
32158,102,6.7,72
32159,103,6.5,68
32160,103,7.0,79
32161,101,7.2,58
32162,101,6.1,63
32163,101,6.1,69
32164,102,7.8,96
32165,103,6.5,71
32166,103,7.6,91
32167,102,7.1,90
32168,102,7.4,73
32169,103,7.4,100
32170,102,7.6,95
32171,102,5.4,53
32172,101,6.9,79
32173,101,5.3,74
32174,102,6.2,75
32175,103,7.7,100
32176,102,5.7,67
32177,101,6.2,83
32178,102,6.7,88
32179,101,5.6,59
32180,102,4.9,59
32181,102,6.2,66
32182,102,7.4,75
32183,101,7.5,82
32184,103,6.5,71
32185,101,6.7,71
32186,103,5.8,55
32187,101,5.8,58
32188,102,7.1,79
32189,102,4.8,43
32190,103,9.4,100
32191,102,7.0,79
32192,101,6.7,84
32193,101,5.5,75
32194,101,7.2,83
32195,103,8.4,100
32196,103,8.3,100
32197,101,5.8,45
32198,103,6.8,93
32199,101,6.6,71
32200,102,5.6,49
32201,102,6.8,85
32202,101,7.7,73
32203,102,5.9,78
32204,101,6.2,67
32205,102,5.8,72
32206,103,8.9,99
32207,102,6.6,74
32208,103,6.0,77
32209,102,7.9,96
32210,101,5.6,79
32211,102,6.1,62
32212,103,7.7,97
32213,102,8.4,100
32214,102,7.4,85
32215,102,6.3,74
32216,103,5.9,53
32217,102,7.6,70
32218,102,6.7,84
32219,103,7.2,79
32220,101,7.3,98
32221,102,6.4,86
32222,103,8.4,100
32223,101,5.7,64
32224,102,6.1,88
32225,102,5.9,68
32226,102,5.9,78
32227,102,8.3,100
32228,103,6.7,68
32229,102,6.3,85
32230,102,6.7,76
32231,101,5.9,69
32232,103,6.5,71
32233,102,6.8,95
32234,103,6.7,93
32235,103,6.0,70
32236,103,7.2,82
32237,102,7.3,77
32238,102,5.1,43
32239,101,6.7,85
32240,101,6.0,68
32241,103,7.1,87
32242,102,7.8,87
32243,101,6.5,55
32244,102,6.0,73
32245,102,7.7,85
32246,102,7.5,80
32247,103,7.4,94
32248,102,5.3,61
32249,102,5.6,66
32250,101,5.7,84
32251,102,7.0,99
32252,103,6.6,82
32253,103,7.6,86
32254,103,6.9,82
32255,102,7.2,63
32256,102,4.9,45
32257,102,6.6,72
32258,102,6.2,74
32259,102,6.3,66
32260,102,6.9,72
32261,102,8.1,100
32262,102,5.8,63
32263,102,5.0,46
32264,103,6.1,76
32265,103,7.3,93
32266,102,7.2,65
32267,103,8.2,88
32268,102,6.9,81
32269,103,6.8,86
32270,103,6.3,68
32271,101,5.8,81
32272,101,5.6,52
32273,101,6.3,82
32274,102,7.6,100
32275,102,6.7,75
32276,101,6.3,77
32277,103,7.7,81
32278,102,5.5,55
32279,101,7.3,94
32280,103,6.9,72
32281,102,8.0,86
32282,102,7.1,82
32283,101,6.2,72
32284,102,5.7,71
32285,101,7.4,83
32286,103,7.4,85
32287,103,7.1,83
32288,102,7.2,89
32289,102,8.3,100
32290,101,6.1,74
32291,102,7.0,87
32292,102,6.3,82
32293,102,7.9,94
32294,102,7.1,72
32295,103,6.3,90
32296,101,6.7,86
32297,101,6.4,82
32298,101,5.0,66
32299,101,5.4,54
32300,103,6.9,72
32301,102,5.9,64
32302,103,5.8,45
32303,102,6.1,90
32304,101,6.3,72
32305,101,5.0,40
32306,103,5.7,47
32307,102,7.9,100
32308,103,6.5,86
32309,103,7.9,84
32310,101,6.1,80
32311,101,7.1,76
32312,102,7.4,95
32313,102,6.7,80
32314,101,6.6,87
32315,103,5.6,38
32316,101,5.7,51
32317,102,6.0,64
32318,103,8.0,89
32319,101,6.7,84
32320,101,8.2,85
32321,102,7.8,100
32322,102,8.2,99
32323,103,7.6,88
32324,102,7.4,89
32325,103,7.3,78
32326,101,6.0,68
32327,101,6.2,61
32328,103,6.6,85
32329,103,6.7,82
32330,101,6.7,71
32331,102,8.0,100
32332,103,6.1,72
32333,103,7.0,79
32334,102,5.0,56
32335,101,5.8,83
32336,102,6.7,77
32337,103,7.5,97
32338,103,5.5,63
32339,102,6.0,67
32340,102,7.2,100
32341,103,7.8,83
32342,103,7.7,100
32343,102,5.5,64
32344,101,6.1,66
32345,102,5.9,68
32346,103,7.5,81
32347,102,5.8,68
32348,102,6.2,78
32349,102,7.5,80
32350,101,7.4,85
32351,103,7.4,87
32352,103,6.6,50
32353,101,6.1,69
32354,102,4.5,60
32355,101,5.1,48
32356,101,5.5,65
32357,102,5.5,79
32358,102,7.1,95
32359,101,6.6,68
32360,102,7.2,93
32361,101,6.7,80
32362,101,6.9,90
32363,101,6.2,64
32364,101,6.6,71
32365,102,7.0,100
32366,102,7.3,78
32367,103,7.4,94
32368,102,5.5,66
32369,102,7.1,91
32370,102,8.6,90
32371,102,5.2,65
32372,102,6.6,71
32373,102,6.6,83
32374,101,6.5,85
32375,102,5.0,46
32376,101,6.0,82
32377,102,6.1,78
32378,102,5.9,69
32379,103,7.1,89
32380,101,7.3,70
32381,103,8.1,96
32382,103,7.1,96
32383,102,8.1,98
32384,102,6.4,60
32385,103,6.3,73
32386,103,6.4,75
32387,102,6.6,70
32388,103,7.5,91
32389,102,6.4,64
32390,101,6.0,53
32391,102,6.9,91
32392,103,7.3,84
32393,102,6.7,88
32394,101,6.4,72
32395,102,6.3,66
32396,102,7.0,82
32397,101,6.0,79
32398,102,7.8,85
32399,102,8.2,83
32400,103,7.6,100
32401,102,7.0,79
32402,103,6.3,72
32403,102,5.6,67
32404,101,6.6,55
32405,101,7.9,93
32406,101,6.9,79
32407,102,5.9,56
32408,103,7.5,78
32409,103,6.3,76
32410,103,6.8,75
32411,102,6.2,96
32412,102,6.1,75
32413,101,4.5,48
32414,101,7.3,100
32415,101,6.9,78
32416,101,5.0,65
32417,103,6.1,76
32418,103,6.1,67
32419,103,6.1,80
32420,101,7.5,92
32421,101,6.9,100
32422,101,6.4,73
32423,102,7.2,91
32424,103,7.1,91
32425,102,8.2,99
32426,101,6.5,80
32427,102,6.6,74
32428,102,7.1,90
32429,101,5.8,70
32430,101,5.4,53
32431,101,5.7,62
32432,103,7.6,95
32433,102,6.4,76
32434,103,5.5,47
32435,101,6.8,82
32436,101,7.5,91
32437,101,5.2,62
32438,102,7.0,94
32439,101,7.7,73
32440,101,6.8,71
32441,103,7.3,65
32442,102,8.0,89
32443,102,8.0,87
32444,102,6.3,76
32445,103,6.8,93
32446,102,6.9,75
32447,101,6.8,86
32448,102,5.5,68
32449,103,7.4,87
32450,102,5.3,53
32451,102,5.4,73
32452,102,6.5,57
32453,102,6.6,67
32454,102,5.6,61
32455,103,7.2,76
32456,102,8.3,90
32457,101,6.1,87
32458,103,6.1,79
32459,102,6.4,100
32460,103,5.0,66
32461,103,7.1,80
32462,103,7.8,100
32463,102,6.8,67
32464,101,5.6,70
32465,101,8.2,82
32466,102,6.5,63
32467,103,5.7,76
32468,102,7.8,100
32469,102,6.4,74
32470,103,6.7,82
32471,103,6.1,66
32472,102,6.6,84
32473,103,7.2,83
32474,102,5.1,74
32475,102,5.1,52
32476,102,7.5,77
32477,103,7.6,89
32478,102,7.1,85
32479,102,6.9,87
32480,101,7.1,93
32481,103,6.7,84
32482,102,7.2,80
32483,101,6.5,100
32484,101,6.4,71
32485,102,6.5,75
32486,103,6.7,74
32487,102,7.5,85
32488,102,7.1,91
32489,103,8.0,86
32490,103,6.7,83
32491,102,6.9,86
32492,103,7.2,90
32493,103,6.8,68
32494,103,6.1,49
32495,102,5.4,67
32496,102,7.1,83
32497,102,6.1,62
32498,101,6.8,90
32499,102,7.2,72
32500,102,7.2,80
32501,103,6.2,79
32502,103,7.7,80
32503,101,8.1,100
32504,103,6.8,84
32505,103,5.9,85
32506,103,6.4,70
32507,101,6.4,83
32508,102,6.3,65
32509,101,6.8,80
32510,103,7.9,97
32511,102,6.7,76
32512,102,6.2,58
32513,102,6.5,72
32514,102,6.3,74
32515,102,7.6,80
32516,101,6.1,66
32517,102,7.1,83
32518,101,6.0,86
32519,102,6.9,85
32520,102,7.8,87
32521,102,7.2,80
32522,102,5.5,78
32523,101,6.6,77
32524,102,6.3,88
32525,101,6.8,92
32526,102,6.7,62
32527,102,6.0,66
32528,102,6.6,97
32529,103,4.8,54
32530,103,6.8,85
32531,103,6.9,81
32532,103,6.5,100
32533,102,8.0,94
32534,102,7.3,65
32535,101,7.0,73
32536,102,6.3,75
32537,103,8.4,100
32538,102,6.2,76
32539,102,7.5,98
32540,101,6.0,82
32541,102,6.5,66
32542,103,6.3,60
32543,101,7.0,91
32544,102,6.3,61
32545,102,6.6,77
32546,102,5.3,43
32547,102,5.5,74
32548,101,6.0,78
32549,102,7.0,74
32550,101,6.5,80
32551,101,5.4,65
32552,101,6.4,81
32553,101,6.2,67
32554,103,5.9,73
32555,103,6.8,87
32556,101,6.6,78
32557,102,8.2,92
32558,102,8.0,96
32559,102,6.5,64
32560,101,6.0,61
32561,102,7.7,92
32562,101,5.4,50
32563,102,6.5,59
32564,102,6.3,76
32565,103,5.8,56
32566,103,6.8,82
32567,103,6.9,87
32568,102,5.9,92
32569,102,7.3,79
32570,102,6.4,78
32571,101,6.6,71
32572,101,6.8,73
32573,103,5.0,60
32574,102,5.6,65
32575,102,5.8,58
32576,103,6.5,59
32577,102,5.4,61
32578,103,7.0,82
32579,103,6.2,64
32580,102,4.5,47
32581,101,7.4,85
32582,103,6.4,80
32583,103,6.6,82
32584,102,6.5,85
32585,102,6.9,76
32586,102,7.3,92
32587,102,7.3,93
32588,102,6.5,85
32589,102,6.7,62
32590,102,7.1,76
32591,103,7.9,88
32592,102,7.4,86
32593,101,5.7,75
32594,102,6.7,84
32595,102,6.0,87
32596,102,6.2,89
32597,103,7.2,87
32598,103,7.9,86
32599,103,6.2,61
32600,103,6.3,63
32601,102,6.5,83
32602,102,8.0,94
32603,102,7.2,92
32604,102,6.9,81
32605,102,6.5,83
32606,102,6.5,78
32607,103,7.2,90
32608,102,7.8,96
32609,101,4.5,44
32610,101,7.4,87
32611,102,7.4,84
32612,103,5.2,73
32613,103,6.6,76
